UNIQUE_ID,FEATUREID,type,FID,Join_Count,TARGET_FID,COMID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,FLOWDIR,WBAREACOMI,FTYPE,FCODE,SHAPE_LENG,ENABLED,GNIS_NBR,FID_1,FID_1_1,FID_1_1_1,FID_1_1__1,OBJECTID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,AreaSqKm,AreaAcres,GNIS_ID_1,Name,States,HUC10,HUType,HUMod,Shape_Le_1,Shape_Area,FID_2,OBJECTID_1,TNMID_1,MetaSour_1,SourceDa_1,SourceOr_1,SourceFe_1,LoadDate_1,AreaSqKm_1,AreaAcre_1,GNIS_ID_12,Name_1,States_1,HUC8,Shape_Le_2,Shape_Ar_1,FID_3,OBJECTID_2,TNMID_2,MetaSour_2,SourceDa_2,SourceOr_2,SourceFe_2,LoadDate_2,AreaSqKm_2,AreaAcre_2,GNIS_ID_2,Name_2,States_2,HUC6,Shape_Le_3,Shape_Ar_2,FID_4,OBJECTID_3,TNMID_3,MetaSour_3,SourceDa_3,SourceOr_3,SourceFe_3,LoadDate_3,AreaSqKm_3,AreaAcre_3,GNIS_ID_3,Name_3,States_3,HUC4,Shape_Le_4,Shape_Ar_3,FID_5,OBJECTID_4,TNMID_4,MetaSour_4,SourceDa_4,SourceOr_4,SourceFe_4,LoadDate_4,AreaSqKm_4,AreaAcre_4,GNIS_ID_4,Name_4,States_4,HUC2,Shape_Le_5,Shape_Ar_4
9499092,9499092,outlet,18260,2,18276,9499092,9/7/1999 0:00:00,Medium, , ,1.351000000000000,02030202000507,With Digitized,0,StreamRiver,46006,0.013058264730000,True,0,197,174,9,29,30,{8AFFA916-8026-41A3-A599-6F69CEE62C2C},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,393.649999999999980,97272.190000000002000,0,Rockaway Inlet-Jamaica Bay,NY,0203010405,W, ,1.090179712020000,0.041910946099400,1,2,{570DD126-59F9-4962-A195-377DB533FD3C}, , , , ,7/26/2017 0:00:00,1838.329999999999900,454261.840000000030000,0,Sandy Hook-Staten Island,"NJ,NY",02030104,2.920523371120000,0.195432108090000,3,4,{F21D7EBD-546F-4E8E-9F91-9827649764B9}, , , , ,7/26/2017 0:00:00,10067.799999999999000,2487805.939999999900000,0,Lower Hudson,"CT,NJ,NY",020301,7.360556310280000,1.074524374730000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9499024,9499024,outlet,18263,1,18279,9499024,7/27/2001 0:00:00,Medium, , ,0.446000000000000,02030202000518,With Digitized,0,StreamRiver,46006,0.004327408730000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500154,9500154,outlet,18265,1,18281,9500154,7/22/2008 0:00:00,Medium, , ,1.505000000000000,02030202000520,With Digitized,9509766,ArtificialPath,55800,0.013964342810000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500144,9500144,outlet,18274,1,18290,9500144,7/22/2008 0:00:00,Medium,943483,Bedell Creek,1.122000000000000,02030202000526,With Digitized,9508990,ArtificialPath,55800,0.011012882360000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500124,9500124,outlet,18277,1,18293,9500124,7/22/2008 0:00:00,Medium,959944,Parsonage Creek,1.919000000000000,02030202000529,With Digitized,9508934,ArtificialPath,55800,0.017421991570000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9498872,9498872,outlet,18284,1,18300,9498872,9/7/1999 0:00:00,Medium,979964,Milburn Creek,1.078000000000000,02030202000531,With Digitized,0,StreamRiver,46006,0.010535812440000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500108,9500108,outlet,18286,1,18302,9500108,7/22/2008 0:00:00,Medium,950671,Freeport Creek,1.258000000000000,02030202000534,With Digitized,9508914,ArtificialPath,55800,0.012499439240000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9499744,9499744,outlet,18294,1,18310,9499744,9/7/1999 0:00:00,Medium, , ,2.615000000000000,02030202000538,With Digitized,0,StreamRiver,46006,0.024395101250000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500092,9500092,outlet,18298,1,18314,9500092,7/22/2008 0:00:00,Medium,965290,Simmond Creek,0.668000000000000,02030202000540,With Digitized,9508916,ArtificialPath,55800,0.006622114020000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500082,9500082,outlet,18300,1,18316,9500082,7/22/2008 0:00:00,Medium,974195,Cedar Swamp Creek,1.041000000000000,02030202000541,With Digitized,9508906,ArtificialPath,55800,0.009814714500000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9498810,9498810,outlet,18313,1,18329,9498810,9/7/1999 0:00:00,Medium, , ,1.691000000000000,02030202000548,With Digitized,0,StreamRiver,46006,0.015389279540000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9499726,9499726,outlet,18314,1,18330,9499726,9/7/1999 0:00:00,Medium,946104,Cedar Creek,0.238000000000000,02030202000550,With Digitized,0,StreamRiver,46006,0.002422896440000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500074,9500074,outlet,18316,1,18332,9500074,7/22/2008 0:00:00,Medium, , ,0.329000000000000,02030202000551,With Digitized,9508920,ArtificialPath,55800,0.003006759950000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500066,9500066,outlet,18321,1,18337,9500066,7/22/2008 0:00:00,Medium, , ,0.956000000000000,02030202000552,With Digitized,9508910,ArtificialPath,55800,0.010128203900000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500056,9500056,outlet,18322,1,18338,9500056,7/22/2008 0:00:00,Medium,964723,Seafood Creek,0.256000000000000,02030202000553,With Digitized,9508908,ArtificialPath,55800,0.002458488520000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500038,9500038,outlet,18338,1,18354,9500038,7/22/2008 0:00:00,Medium,954167,Jones Creek,0.981000000000000,02030202000562,With Digitized,9508896,ArtificialPath,55800,0.009389775440000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500024,9500024,outlet,18340,1,18356,9500024,7/22/2008 0:00:00,Medium,945853,Carman Creek,0.978000000000000,02030202000563,With Digitized,9508892,ArtificialPath,55800,0.008928696910000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
9500018,9500018,outlet,18343,2,18359,9500018,7/22/2008 0:00:00,Medium,942442,Amityville Creek,1.430000000000000,02030202000566,With Digitized,9508890,ArtificialPath,55800,0.013053439890000,True,0,217,303,117,30,31,{4465E6A8-7E19-4BA7-AE49-39BF196B21DB},{1670FBA3-3AD6-4273-97A3-99175FA3F844}, , , ,7/26/2017 0:00:00,591.039999999999960,146049.549999999990000,0,South Oyster Bay-Jones Inlet,NY,0203020202,M, ,1.466961883300000,0.062979032257800,18,19,{68EBB32B-1AE9-4A30-BE70-86527EFA500E}, , , , ,7/26/2017 0:00:00,5079.500000000000000,1255171.220000000000000,0,Southern Long Island,"NJ,NY,RI",02030202,5.717889080030000,0.542551302667000,6,7,{2366471D-3143-44B9-9A58-DF8CF803935F}, , , , ,8/16/2017 0:00:00,8911.299999999999300,2202028.359999999900000,0,Long Island,"CT,NJ,NY,RI",020302,10.093893251200001,0.953062760526000,3,4,{6F1A4B05-D4F4-4CCC-B2F6-3145111E2FA8}, , , , ,8/16/2017 0:00:00,18979.099999999999000,4689834.309999999600000,0,Lower Hudson-Long Island,"CT,NJ,NY,RI",0203,15.687028130700000,2.027587135250000,0,1,{4AEF9DDF-A9C6-400E-8FD8-180FD5C29F69}, , , , ,2/1/2018 0:00:00,276482.000000000000000,68320128.590000004000000,2730132,Mid Atlantic Region,"CT,DC,DE,MA,MD,NJ,NY,PA,RI,VA,VT,WV",02,52.372934723999997,29.245640115099999
